field_id,date_of_image,latitude,longitude,NDVI,GNDVI,NDWI,SAVI,soil_moisture,temperature,rainfall,crop_type,N,P,K,pH,humidity,yield
Field_51,2023-08-29,15.59567111,77.84316539,0.43116922,0.43020225,-0.43020225,0.64668605,24.69288670,38.75655655,13.98371974,Turmeric,77.49379997,45.87017852,39.57926431,6.51513464,69.81855058,48.96062717
Field_51,2023-09-28,15.59567111,77.84316539,0.53934952,0.53590871,-0.53590871,0.80892284,18.19022109,32.52024718,15.16157342,Turmeric,74.27034694,51.84641510,50.77818378,5.86452442,58.75078499,52.14259846
Field_51,2023-10-13,15.59567111,77.84316539,0.56084634,0.58443667,-0.58443667,0.84116111,15.49262686,38.64884103,7.87148702,Turmeric,65.39062527,36.60072091,38.80710035,7.30000000,58.45939232,38.58009786
Field_51,2023-10-28,15.59567111,77.84316539,0.49741288,0.52635010,-0.52635010,0.74601998,19.10661892,22.67931759,14.45599014,Turmeric,85.15340055,45.35626627,32.83905195,6.05538852,65.85333776,50.27514646
Field_51,2023-12-12,15.59567111,77.84316539,0.31037987,0.33190029,-0.33190029,0.46544139,30.94622066,22.78260675,6.22700760,Turmeric,82.64618878,33.11006395,64.70160326,6.82327231,79.27308918,32.87341492
Field_51,2023-12-27,15.59567111,77.84316539,0.33737179,0.42067267,-0.42067267,0.50598128,26.13745003,18.24084547,6.25899404,Turmeric,71.38779086,50.08133868,23.08542917,6.78570220,64.74979436,32.51870336
Field_52,2023-01-01,9.83701041,76.34175445,0.34616343,0.20578160,-0.20578160,0.51917404,37.02093943,17.66228890,6.84321699,Ginger,68.25058255,70.92945476,21.37786335,5.95667149,83.59322009,36.22230930
Field_52,2023-01-16,9.83701041,76.34175445,0.23723561,0.13225112,-0.13225112,0.35586516,41.88819315,20.95540734,12.89241760,Ginger,65.96410207,65.95393184,40.69827900,6.24206606,71.14950223,45.53870394
Field_52,2023-01-31,9.83701041,76.34175445,0.24031083,0.13307789,-0.13307789,0.36047908,41.81456772,15.80471196,12.81715539,Ginger,85.32160505,55.69905606,52.94096701,6.20180516,71.98821678,45.60130010
Field_52,2023-02-15,9.83701041,76.34175445,0.23913309,0.13177842,-0.13177842,0.35870742,41.89295260,27.63436907,6.06048994,Ginger,91.57421390,59.68730366,29.82862727,6.46783557,86.15000000,33.24899186
Field_52,2023-02-03,9.83701041,76.34175445,0.22593064,0.12191078,-0.12191078,0.33893333,42.53167234,17.82094426,5.96641218,Ginger,90.82169768,68.98721783,18.96000000,6.44346206,82.17503037,32.89428030
Field_52,2023-03-17,9.83701041,76.34175445,0.21979570,0.12906265,-0.12906265,0.32970954,42.22912184,38.41878117,5.89397229,Ginger,86.92229401,37.16681332,35.86508294,6.42316510,68.35883099,32.55000144
Field_52,2023-01-04,9.83701041,76.34175445,0.17188609,0.07788907,-0.07788907,0.25789598,45.33156333,15.26974483,2.79787288,Ginger,79.60158717,52.25147414,45.26424058,5.94117291,80.23611396,31.49629947
Field_52,2023-04-16,9.83701041,76.34175445,0.18873905,0.08271967,-0.08271967,0.28312393,44.91277475,28.89021573,5.72557308,Ginger,97.88262627,45.15116830,54.12185191,6.45468174,63.30923446,32.07009757
Field_52,2023-05-16,9.83701041,76.34175445,0.18898960,0.07598555,-0.07598555,0.28354999,45.25408952,27.60569930,13.22545291,Ginger,74.37407264,51.42786951,36.93826318,6.42015255,72.04486331,44.73538660
Field_52,2023-05-31,9.83701041,76.34175445,0.18898960,0.07598555,-0.07598555,0.28354999,45.25408952,23.83252286,35.64983018,Ginger,98.95000000,47.30255758,51.80820808,5.75760363,73.39993014,57.17115638
Field_52,2023-10-13,9.83701041,76.34175445,0.23369363,0.11734926,-0.11734926,0.35052446,42.68532062,21.75084158,15.54352916,Ginger,81.35818853,45.36933653,24.20994124,6.49174150,71.75484192,47.10360785
Field_52,2023-12-12,9.83701041,76.34175445,0.25344210,0.12095561,-0.12095561,0.38022985,42.29947651,23.72006296,6.21383671,Ginger,83.55729695,56.91071213,38.33970625,5.49787294,83.91317722,33.96884766
Field_52,2023-12-27,9.83701041,76.34175445,0.29884134,0.15278768,-0.15278768,0.44826329,40.21033503,17.11632689,6.54499046,Ginger,88.76482016,76.29718406,23.75204128,5.45696583,70.85023370,35.23120348
Field_53,2023-01-01,26.73461935,93.00656536,0.31599633,0.39750098,-0.39750098,0.47391815,27.53900236,10.19308573,13.16430236,Ginger,81.85275958,78.47741136,28.53031001,6.05578439,86.15000000,44.57889620
Field_53,2023-01-16,26.73461935,93.00656536,0.05421861,0.04404730,-0.04404730,0.08132003,48.26139520,12.34218219,11.27333918,Ginger,73.48538635,73.84790126,36.20885460,6.04972742,64.40908183,41.90812685
Field_53,2023-01-31,26.73461935,93.00656536,-0.01907382,-0.04638135,0.04638135,-0.02860875,53.62760343,6.59022719,4.17234910,Ginger,72.04325742,47.64791582,42.34804258,6.01103534,67.09368079,32.08053027
Field_53,2023-02-15,26.73461935,93.00656536,0.29349618,0.38308463,-0.38308463,0.44017267,28.50495555,6.69949393,13.25461702,Ginger,83.55254883,45.28509306,21.52444778,5.83755858,64.19339159,43.98423272
Field_53,2023-02-03,26.73461935,93.00656536,0.29349659,0.34803761,-0.34803761,0.44017611,30.29460554,5.06538344,6.03791128,Ginger,61.24848540,70.74623627,31.09144646,5.80438588,71.85287292,31.96577065
Field_53,2023-03-17,26.73461935,93.00656536,0.14247286,0.10859196,-0.10859196,0.21368384,44.06413312,29.96537627,12.75224173,Ginger,96.96936066,43.01532525,38.77848494,6.04842542,76.56427282,42.16894417
Field_53,2023-01-04,26.73461935,93.00656536,0.18451843,0.17382416,-0.17382416,0.27674298,40.30368602,8.53558830,12.53680363,Ginger,75.16508090,66.07112211,37.97822802,5.93045812,86.15000000,42.64884804
Field_53,2023-04-16,26.73461935,93.00656536,0.20246351,0.18865399,-0.18865399,0.30365536,39.36313873,18.31728369,12.97426526,Ginger,92.46360014,65.88063296,41.83987145,5.80514117,62.04340134,43.35827115
Field_53,2023-01-05,26.73461935,93.00656536,0.35528688,0.38044826,-0.38044826,0.53284761,28.00851954,11.31676515,7.21482418,Ginger,86.96655996,48.41556862,43.10349810,5.61669394,77.41856143,44.27634811
Field_53,2023-05-16,26.73461935,93.00656536,0.31094396,0.35710675,-0.35710675,0.46635107,29.65330761,20.73287685,8.48487408,Ginger,84.72788679,57.12667212,42.60134778,6.41876105,69.51934463,42.93053075
Field_53,2023-05-31,26.73461935,93.00656536,0.30184047,0.31944740,-0.31944740,0.45269042,31.66933147,22.37402762,12.99308082,Ginger,82.29400389,38.86302483,31.97722465,6.69917384,73.16314660,45.15269431
Field_53,2023-06-15,26.73461935,93.00656536,0.27765060,0.28689581,-0.28689581,0.41643128,33.57860631,28.54663687,93.36748287,Ginger,61.07649258,65.76242849,35.89255830,5.97306924,61.68993177,89.29341741
Field_53,2023-08-29,26.73461935,93.00656536,0.46518300,0.37899866,-0.37899866,0.69763701,26.96018726,33.05288290,14.28288705,Ginger,78.36189613,33.64240782,39.39099191,6.29953253,73.87338783,51.24538688
Field_53,2023-09-13,26.73461935,93.00656536,0.55203214,0.45700184,-0.45700184,0.82788366,22.09002444,12.09825560,8.09256978,Ginger,98.95000000,60.58474379,34.35682029,6.83257858,77.25793235,40.23889601
Field_53,2023-09-28,26.73461935,93.00656536,0.70986822,0.59467589,-0.59467589,1.06459328,13.44782561,21.06177683,9.17916802,Ginger,64.34434624,53.00854175,52.17231726,6.28089530,64.21220347,44.17202119
Field_53,2023-10-13,26.73461935,93.00656536,0.68643575,0.58464012,-0.58464012,1.02948262,14.19960925,26.35621439,16.14844923,Ginger,87.33692313,46.00042341,37.72580778,6.83080126,63.15716764,57.59889678
Field_53,2023-10-28,26.73461935,93.00656536,0.67392967,0.58072555,-0.58072555,1.01071828,14.52722692,11.40108879,8.89129005,Ginger,72.90543624,66.87475806,25.77514865,6.33882855,79.84237850,43.00355960
Field_53,2023-12-11,26.73461935,93.00656536,0.58138101,0.55403321,-0.55403321,0.87192821,16.83544249,6.88243656,8.12643777,Ginger,86.24592701,53.97031865,39.94738590,5.44812910,62.93455733,39.85288638
Field_53,2023-11-27,26.73461935,93.00656536,0.24119454,0.28641903,-0.28641903,0.36172785,33.97527373,19.55596314,5.71522453,Ginger,67.22408147,41.67888395,53.03399939,6.64881449,81.65015757,30.91206868
Field_53,2023-12-12,26.73461935,93.00656536,0.34919019,0.44460893,-0.44460893,0.52368694,24.79445978,6.82267297,13.11255959,Ginger,68.90225718,49.50400171,25.05590634,5.72116144,82.54308849,45.09009815
Field_53,2023-12-27,26.73461935,93.00656536,0.33055555,0.43884788,-0.43884788,0.49575362,25.27895765,14.12459632,2.82609621,Ginger,87.08194509,68.80938275,48.98508299,5.73489798,77.02743057,31.97620334
Field_54,2023-01-01,25.51378547,91.37575408,0.47343230,0.56199577,-0.56199577,0.70999263,17.53130590,7.16268040,7.14332508,Ginger,73.78559483,63.32460537,34.39343128,5.89423980,69.00373485,35.56504965
Field_54,2023-01-16,25.51378547,91.37575408,0.46262786,0.55833886,-0.55833886,0.69378765,17.82838790,10.60199175,13.77298553,Ginger,59.64214493,43.23770888,52.31258991,6.43219709,69.23126284,48.05298290
Field_54,2023-01-31,25.51378547,91.37575408,0.40857762,0.54133492,-0.54133492,0.61272521,19.24869188,10.12808215,6.61178568,Ginger,63.55190278,60.46509532,30.57561813,6.47911582,60.43000130,33.38461686
Field_54,2023-02-15,25.51378547,91.37575408,-0.02806829,-0.05870908,0.05870908,-0.04210156,54.34897092,11.70460965,11.30814796,Ginger,53.22663825,68.92054753,56.29548875,5.74954555,73.23906241,43.78601155
Field_54,2023-02-03,25.51378547,91.37575408,0.36868113,0.49856225,-0.49856225,0.55290342,21.84030898,12.79287178,6.35589414,Ginger,88.72386592,52.34917757,39.50861580,5.83483041,69.67016646,32.50827067
Field_54,2023-03-17,25.51378547,91.37575408,0.20683856,0.26006242,-0.26006242,0.31017619,35.67203054,24.44407246,20.38665277,Ginger,73.49970482,61.64032193,41.74272369,6.43848105,68.11578180,46.51937706
Field_54,2023-01-04,25.51378547,91.37575408,0.45622738,0.49719712,-0.49719712,0.68421467,21.01591970,6.31986943,13.78897875,Ginger,78.49455166,60.03292063,18.96000000,5.73848342,57.44740693,48.77283870
Field_54,2023-04-16,25.51378547,91.37575408,0.47090023,0.51019883,-0.51019883,0.70622328,20.20214360,27.65287311,14.55100869,Ginger,84.01631502,45.43289778,39.35899377,6.04730024,81.56390230,49.55529065
Field_54,2023-05-16,25.51378547,91.37575408,0.59462985,0.54898200,-0.54898200,0.89179926,16.95807079,26.93771501,55.47201632,Ginger,66.78662438,61.53227523,57.21009878,5.75957921,80.94106136,65.98678177
Field_54,2023-05-31,25.51378547,91.37575408,0.65576400,0.58471018,-0.58471018,0.98350375,14.50927802,16.09352994,8.71912773,Ginger,74.31429351,49.64081120,40.42037380,6.48626557,68.56910677,42.24197302
Field_54,2023-09-28,25.51378547,91.37575408,0.74119393,0.62064078,-0.62064078,1.11147452,11.80201934,21.50529248,10.41629070,Ginger,96.07033741,60.26819343,36.34628106,6.40364040,67.98768962,45.53870394
Field_54,2023-10-13,25.51378547,91.37575408,0.72567708,0.65277436,-0.65277436,1.08832737,10.31960987,17.70798128,9.18387191,Ginger,64.08586627,47.58316755,34.96227684,5.80861872,74.39106106,43.87990579
Field_54,2023-10-28,25.51378547,91.37575408,0.69625901,0.65150079,-0.65150079,1.04419909,10.68508737,15.48709537,8.92421726,Ginger,80.35440243,62.81410351,40.27421664,6.19569934,76.67867725,42.76360766
Field_54,2023-12-11,25.51378547,91.37575408,0.64538615,0.62156299,-0.62156299,0.96789649,12.73340023,10.10206206,8.53943919,Ginger,94.21944791,66.86594090,18.96000000,6.04099847,73.52388206,41.27173260
Field_54,2023-12-12,25.51378547,91.37575408,0.22569644,0.22963463,-0.22963463,0.33847874,37.03321363,12.52267470,12.95639049,Ginger,64.93391446,73.14979830,41.35723348,6.13787164,86.15000000,43.59822308
Field_54,2023-12-27,25.51378547,91.37575408,0.35102831,0.38466499,-0.38466499,0.52643998,27.83668731,9.18346268,6.46596513,Ginger,82.02126677,68.16945894,29.59161247,6.32611899,66.64839271,33.61413610
Field_55,2023-01-01,9.85637339,76.29572042,0.38624132,0.27459641,-0.27459641,0.57926692,33.09764384,21.23498435,7.03983953,Black Pepper,90.00967230,51.01012226,45.70137347,6.13626554,62.21294956,36.69178047
Field_55,2023-01-16,9.85637339,76.29572042,0.20806034,0.07709964,-0.07709964,0.31209308,45.00243177,23.83687390,13.24426846,Black Pepper,98.95000000,58.68932766,35.08332275,5.48339425,81.17870374,45.46567509
Field_55,2023-01-31,9.85637339,76.29572042,0.36651753,0.26058231,-0.26058231,0.54968947,34.01470174,17.94442018,14.16152672,Black Pepper,66.04962681,37.26740409,42.03809947,6.59795952,71.33342864,49.22144449
Field_55,2023-02-15,9.85637339,76.29572042,0.28940442,0.19661159,-0.19661159,0.43404159,38.06887255,18.68735375,6.35777570,Black Pepper,97.86279777,58.67939541,41.25866618,5.80395131,58.72367527,34.17750151
Field_55,2023-02-03,9.85637339,76.29572042,0.30471528,0.22438124,-0.22438124,0.45700411,36.49446486,15.78973285,13.74758453,Black Pepper,76.11482541,56.60482977,26.35076167,5.29441420,61.17179375,47.17663670
Field_55,2023-03-17,9.85637339,76.29572042,0.47196501,0.50114183,-0.50114183,0.70841008,20.65375909,37.96503489,14.05710040,Black Pepper,60.15457681,44.60463802,56.52837520,7.05604076,65.25359548,49.47182911
Field_55,2023-01-04,9.85637339,76.29572042,0.05138172,-0.03711972,0.03711972,0.07728865,52.43511082,16.48498590,4.78009149,Black Pepper,74.04821422,44.28655874,33.69918921,6.16896513,68.62005919,31.71538602
Field_55,2023-04-16,9.85637339,76.29572042,0.27246147,0.19373719,-0.19373719,0.40863927,38.38868839,35.11908815,6.21289593,Black Pepper,74.83854678,50.10398063,40.14187343,6.53234762,71.58933849,33.57240533
Field_55,2023-01-05,9.85637339,76.29572042,0.38582624,0.34300669,-0.34300669,0.57864114,29.60855521,17.42958880,20.77801629,Black Pepper,92.09031409,59.83025551,47.67786151,6.07097321,68.57466730,52.34081962
Field_55,2023-05-16,9.85637339,76.29572042,0.27799947,0.18142813,-0.18142813,0.41716601,38.96068346,33.56350798,13.19252569,Black Pepper,65.59332906,50.31735479,18.96000000,6.88267854,71.13838329,46.50894437
Field_55,2023-05-31,9.85637339,76.29572042,0.27799947,0.18142813,-0.18142813,0.41716601,38.96068346,28.27474187,45.91089255,Black Pepper,80.63032854,35.82693839,29.16179274,6.80035790,71.03226910,64.65139709
Field_55,2023-06-30,9.85637339,76.29572042,0.38840147,0.28538379,-0.28538379,0.58253273,32.52473151,36.99516623,14.19445394,Black Pepper,75.27877510,41.84227571,45.64360514,6.28805900,76.17267145,49.69091566
Field_55,2023-07-30,9.85637339,76.29572042,0.39677907,0.32799706,-0.32799706,0.59507294,30.26315243,35.21697941,7.00785309,Black Pepper,85.70479861,50.27368611,31.78758519,6.76306515,71.69106620,36.26404007
Field_55,2023-08-14,9.85637339,76.29572042,0.40472262,0.34344560,-0.34344560,0.60698827,29.39315607,40.12560801,6.39822914,Black Pepper,56.30590031,51.39536937,36.36724559,7.30000000,58.72244125,46.75932899
Field_55,2023-10-13,9.85637339,76.29572042,0.37883589,0.28384055,-0.28384055,0.56817947,32.70122839,33.49539823,15.48802328,Black Pepper,72.50863678,53.67408744,51.75609305,6.73145472,67.31806507,50.06649260
Field_55,2023-12-11,9.85637339,76.29572042,0.30330400,0.24636824,-0.24636824,0.45545108,35.38612573,18.62214389,13.01471871,Black Pepper,84.30712786,30.15009814,33.30352783,5.80731220,66.61048433,46.36288667
Field_55,2023-11-27,9.85637339,76.29572042,0.24101569,0.18167124,-0.18167124,0.36229127,39.32598039,36.03895301,5.95982673,Black Pepper,90.62802160,29.96000000,45.45679819,6.59687926,68.64802193,32.53956875
Field_55,2023-12-12,9.85637339,76.29572042,0.38347235,0.26444722,-0.26444722,0.57516887,33.64418500,17.51546262,7.03889875,Black Pepper,90.35898297,53.90063116,45.37195043,6.43547757,69.43343531,36.74394393
Field_55,2023-12-27,9.85637339,76.29572042,0.36477176,0.25372219,-0.25372219,0.54724315,34.38283874,24.63230912,6.89684132,Black Pepper,78.50874957,52.28226349,38.86377803,6.91973549,79.34449617,36.19101122
Field_56,2023-01-01,12.91028805,77.61189098,0.27022399,0.28561734,-0.28561734,0.40525659,33.71973744,24.51897857,5.97676073,Black Pepper,72.21816712,46.56324504,46.61074540,6.62740715,64.12317621,32.03879949
Field_56,2023-01-16,12.91028805,77.61189098,0.27153256,0.28699686,-0.28699686,0.40722015,33.63592866,23.69226866,5.98522773,Black Pepper,71.20232028,61.13586024,29.82579139,6.04281004,74.32843178,32.07009757
Field_56,2023-01-31,12.91028805,77.61189098,0.25419458,0.27633256,-0.27633256,0.38122487,34.35756503,23.59649860,13.23109758,Black Pepper,60.40838897,34.75777005,40.59966411,6.33350358,73.77114716,44.11985772
Field_56,2023-02-15,12.91028805,77.61189098,0.24252320,0.27599842,-0.27599842,0.36372911,34.49382618,24.74818418,5.75191486,Black Pepper,88.72266058,52.31728643,34.06375371,6.11780649,62.42752128,31.12072253
Field_56,2023-02-03,12.91028805,77.61189098,0.22968664,0.27124906,-0.27124906,0.34473035,34.86744753,22.86381543,5.64842931,Black Pepper,82.60480102,46.25242422,38.12045261,6.47467340,68.09934641,30.70341482
Field_56,2023-03-17,12.91028805,77.61189098,0.24733518,0.27259861,-0.27259861,0.37097605,34.61829093,29.67596281,12.74753784,Black Pepper,70.07363700,68.31943116,21.54833237,5.61190373,85.70873050,43.65038655
Field_56,2023-01-04,12.91028805,77.61189098,0.20032218,0.22053135,-0.22053135,0.30044803,37.75721092,16.45949365,5.50543110,Black Pepper,81.04737320,51.59419911,55.55296596,5.71545550,68.71411001,30.35913596
Field_56,2023-04-16,12.91028805,77.61189098,0.24655569,0.27909602,-0.27909602,0.36979569,34.29446579,22.94399591,5.78107897,Black Pepper,57.07753978,48.17387053,45.34888940,6.52766907,82.01249347,31.23548215
Field_56,2023-01-05,12.91028805,77.61189098,0.22427628,0.26087683,-0.26087683,0.33637849,35.45235416,21.50207384,15.62161371,Black Pepper,86.15023184,53.83620619,28.27397950,5.37601922,70.34756389,44.53716543
Field_56,2023-05-16,12.91028805,77.61189098,0.25487580,0.27366814,-0.27366814,0.38226425,34.48666501,20.29279491,5.86763052,Black Pepper,74.70582561,48.36731110,19.31400181,5.77451969,80.10599780,31.64235717
Field_56,2023-05-31,12.91028805,77.61189098,0.26916505,0.28416027,-0.28416027,0.40370017,33.80495671,29.29407409,11.41727817,Black Pepper,78.99492180,68.97860000,31.04215013,7.17445942,82.74173676,33.13423224
Field_56,2023-08-14,12.91028805,77.61189098,0.23229284,0.24577665,-0.24577665,0.34840073,36.14156302,39.98363894,2.10357894,Black Pepper,65.94995206,45.38613245,41.46865860,7.30000000,61.82461318,41.63687684
Field_56,2023-10-13,12.91028805,77.61189098,0.25978872,0.28073779,-0.28073779,0.38968328,34.07548239,33.41606453,5.89491307,Black Pepper,84.41875716,29.96000000,45.52719275,6.33470139,55.00120642,31.71538602
Field_56,2023-10-28,12.91028805,77.61189098,0.27404289,0.28602940,-0.28602940,0.41101146,33.65969374,23.84865061,12.88489138,Black Pepper,84.14991475,53.56292012,44.48759321,5.78429984,86.15000000,44.54759813
Field_56,2023-12-11,12.91028805,77.61189098,0.26578966,0.28444500,-0.28444500,0.39861749,33.82488945,21.07376733,13.19158491,Black Pepper,76.08238272,48.63002146,45.10385568,5.85161601,71.73458866,44.42240581
Field_56,2023-11-27,12.91028805,77.61189098,0.26578966,0.28444500,-0.28444500,0.39861749,33.82488945,31.66615894,13.29224813,Black Pepper,75.68080112,41.73257334,44.18449260,7.00479433,74.83252110,44.47456928
Field_57,2023-01-01,11.46317721,76.82314267,0.77118893,0.71938848,-0.71938848,1.15659043,6.45319493,23.01793968,9.43411878,Black Pepper,65.76099060,58.26881808,46.75887646,6.24222015,64.81386497,43.82774232
Field_57,2023-01-16,11.46317721,76.82314267,0.74980784,0.71335335,-0.71335335,1.12453193,6.97973741,22.33981196,15.90384702,Black Pepper,72.52654423,61.31211431,38.34856137,5.63910960,62.13456342,57.90144487
Field_57,2023-01-31,11.46317721,76.82314267,0.74912453,0.71662529,-0.71662529,1.12350539,6.81963687,16.73081440,16.59908174,Black Pepper,76.40655326,71.09179591,30.97959808,5.57810934,71.70565719,58.20399296
